pos,date,pv
 1740,2013/11/12, 7484
 1740,2013/11/11, 6443
 1740,2013/11/10, 4960
 1740,2013/11/09, 5330
 1740,2013/11/08, 5980
 1740,2013/11/07, 6798
 1740,2013/11/06, 7898
 1740,2013/11/05, 8616
 1740,2013/11/04, 9099
 1740,2013/11/03, 5905
 1740,2013/11/02, 5951
 1740,2013/11/01, 6922
 1740,2013/10/31, 8830
 1740,2013/10/30, 7244
 1740,2013/10/29, 7434
 1740,2013/10/28, 7492
 1740,2013/10/27, 6214
 1740,2013/10/26, 5314
 1740,2013/10/25, 8297
 1740,2013/10/24, 7360
 1740,2013/10/23, 7737
 1740,2013/10/22, 5522
 1740,2013/10/21, 6014
 1740,2013/10/20, 3683
 1740,2013/10/19, 5027
 1740,2013/10/18, 7276
 1740,2013/10/17, 7363
 1740,2013/10/16, 8804
 1740,2013/10/15, 8031
 1740,2013/10/14, 7131
 1740,2013/10/13, 5417
 1740,2013/10/12, 7553
 1740,2013/10/11, 7350
 1740,2013/10/10, 7075
 1740,2013/10/09, 5433
 1740,2013/10/08, 6545
 1740,2013/10/07, 5077
 1740,2013/10/06, 4688
 1740,2013/10/05, 4122
 1740,2013/10/04, 4189
 1740,2013/10/03, 4353
 1740,2013/10/02, 4820
 1740,2013/10/01, 4295
 1741,2013/11/28, 1
 1741,2013/11/26, 1
 1741,2013/11/20, 1
 1741,2013/11/07, 1
 1741,2013/11/06, 1
 1741,2013/11/04, 1
 1741,2013/11/01, 1
 1741,2013/10/20, 1
 1741,2013/10/16, 1
 1741,2013/10/15, 1
 1742,2013/11/30, 354631
 1742,2013/11/29, 345972
 1742,2013/11/28, 340749
 1742,2013/11/27, 347124
 1742,2013/11/26, 343187
 1742,2013/11/25, 351155
 1742,2013/11/24, 350783
 1742,2013/11/23, 350342
 1742,2013/11/22, 354532
 1742,2013/11/21, 353625
 1742,2013/11/20, 347851
 1742,2013/11/19, 333926
 1742,2013/11/18, 355352
 1742,2013/11/17, 357084
 1742,2013/11/16, 358217
 1742,2013/11/15, 353352
 1742,2013/11/14, 349199
 1742,2013/11/13, 10
 1742,2013/11/12, 17
 1742,2013/11/11, 36
 1742,2013/11/10, 880293
 1742,2013/11/09, 903796
 1742,2013/11/08, 900648
 1742,2013/11/07, 869178
 1742,2013/11/06, 897224
 1742,2013/11/05, 921309
 1742,2013/11/04, 925204
 1742,2013/11/03, 940527
 1742,2013/11/02, 930928
 1742,2013/11/01, 922534
 1742,2013/10/31, 1062311
 1742,2013/10/30, 915758
 1742,2013/10/29, 904792
 1742,2013/10/28, 904356
 1742,2013/10/27, 903288
 1742,2013/10/26, 906934
 1742,2013/10/25, 907059
 1742,2013/10/24, 908997
 1742,2013/10/23, 911745
 1742,2013/10/22, 910029
 1742,2013/10/21, 909158
 1742,2013/10/20, 903189
 1742,2013/10/19, 905696
 1742,2013/10/18, 910748
 1742,2013/10/17, 908364
 1742,2013/10/16, 913416
 1742,2013/10/15, 913244
 1742,2013/10/14, 190
 1742,2013/10/13, 210
 1742,2013/10/12, 494
 1742,2013/10/11, 177
 1742,2013/10/10, 78
 1742,2013/10/09, 96
 1742,2013/10/08, 71
 1742,2013/10/07, 207
 1742,2013/10/06, 97
 1742,2013/10/05, 85
 1742,2013/10/04, 36
 1742,2013/10/03, 120
 1742,2013/10/02, 14
 1742,2013/10/01, 391402
 1743,2013/11/30, 34
 1743,2013/11/29, 82
 1743,2013/11/28, 115
 1743,2013/11/27, 93
 1743,2013/11/26, 114
 1743,2013/11/25, 131
 1743,2013/11/24, 51
 1743,2013/11/23, 44
 1743,2013/11/22, 83
 1743,2013/11/21, 124
 1743,2013/11/20, 156
 1743,2013/11/19, 96
 1743,2013/11/18, 93
 1743,2013/11/17, 47
 1743,2013/11/16, 42
 1743,2013/11/15, 68
 1743,2013/11/14, 111
 1743,2013/11/13, 88
 1743,2013/11/12, 103
 1743,2013/11/11, 135
 1743,2013/11/10, 49
 1743,2013/11/09, 191
 1743,2013/11/08, 108
 1743,2013/11/07, 93
 1743,2013/11/06, 110
 1743,2013/11/05, 156
 1743,2013/11/04, 116
 1743,2013/11/03, 28
 1743,2013/11/02, 45
 1743,2013/11/01, 119
 1743,2013/10/31, 133
 1743,2013/10/30, 118
 1743,2013/10/29, 114
 1743,2013/10/28, 140
 1743,2013/10/27, 43
 1743,2013/10/26, 78
 1743,2013/10/25, 90
 1743,2013/10/24, 151
 1743,2013/10/23, 110
 1743,2013/10/22, 169
 1743,2013/10/21, 131
 1743,2013/10/20, 42
 1743,2013/10/19, 62
 1743,2013/10/18, 96
 1743,2013/10/17, 128
 1743,2013/10/16, 142
 1743,2013/10/15, 155
 1743,2013/10/14, 141
 1743,2013/10/13, 50
 1743,2013/10/12, 97
 1743,2013/10/11, 139
 1743,2013/10/10, 184
 1743,2013/10/09, 162
 1743,2013/10/08, 177
 1743,2013/10/07, 33
 1743,2013/10/06, 81
 1743,2013/10/05, 45
 1743,2013/10/04, 36
 1743,2013/10/03, 53
 1743,2013/10/02, 42
 1743,2013/10/01, 65
 1745,2013/11/30, 1
 1745,2013/11/29, 7
 1745,2013/11/28, 2
 1745,2013/11/27, 4
 1745,2013/11/26, 4
 1745,2013/11/25, 2
 1745,2013/11/24, 3
 1745,2013/11/23, 3
